image_filename,cluster_index,grid_path,grid_rows,grid_cols,box_x1,box_y1,box_y2,box_x2,center_x,center_y
dot_font_random_45.png,3,grid_7x5_cluster3_dot_font_random_45.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_45.png,4,grid_7x5_cluster4_dot_font_random_45.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_45.png,5,grid_7x5_cluster5_dot_font_random_45.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_46.png,0,grid_7x5_cluster0_dot_font_random_46.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_46.png,1,grid_7x5_cluster1_dot_font_random_46.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_46.png,2,grid_7x5_cluster2_dot_font_random_46.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_46.png,3,grid_7x5_cluster3_dot_font_random_46.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_46.png,4,grid_7x5_cluster4_dot_font_random_46.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_46.png,5,grid_7x5_cluster5_dot_font_random_46.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_47.png,0,grid_7x5_cluster0_dot_font_random_47.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_47.png,1,grid_7x5_cluster1_dot_font_random_47.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_47.png,2,grid_7x5_cluster2_dot_font_random_47.png,7,5,560,40,280,640,600.0,160.0
dot_font_random_47.png,3,grid_7x5_cluster3_dot_font_random_47.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_47.png,4,grid_7x5_cluster4_dot_font_random_47.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_47.png,5,grid_7x5_cluster5_dot_font_random_47.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_48.png,0,grid_7x5_cluster0_dot_font_random_48.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_48.png,1,grid_7x5_cluster1_dot_font_random_48.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_48.png,2,grid_7x5_cluster2_dot_font_random_48.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_48.png,3,grid_7x5_cluster3_dot_font_random_48.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_48.png,4,grid_7x5_cluster4_dot_font_random_48.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_48.png,5,grid_7x5_cluster5_dot_font_random_48.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_49.png,0,grid_7x5_cluster0_dot_font_random_49.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_49.png,1,grid_7x5_cluster1_dot_font_random_49.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_49.png,2,grid_7x5_cluster2_dot_font_random_49.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_49.png,3,grid_7x5_cluster3_dot_font_random_49.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_49.png,4,grid_7x5_cluster4_dot_font_random_49.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_49.png,5,grid_7x5_cluster5_dot_font_random_49.png,7,5,1280,40,280,1360,1320.0,160.0
dot_font_random_5.png,0,grid_7x5_cluster0_dot_font_random_5.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_5.png,1,grid_7x5_cluster1_dot_font_random_5.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_5.png,2,grid_7x5_cluster2_dot_font_random_5.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_5.png,3,grid_7x5_cluster3_dot_font_random_5.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_5.png,4,grid_7x5_cluster4_dot_font_random_5.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_5.png,5,grid_7x5_cluster5_dot_font_random_5.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_50.png,0,grid_7x5_cluster0_dot_font_random_50.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_50.png,1,grid_7x5_cluster1_dot_font_random_50.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_50.png,2,grid_7x5_cluster2_dot_font_random_50.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_50.png,3,grid_7x5_cluster3_dot_font_random_50.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_50.png,4,grid_7x5_cluster4_dot_font_random_50.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_50.png,5,grid_7x5_cluster5_dot_font_random_50.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_51.png,0,grid_7x5_cluster0_dot_font_random_51.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_51.png,1,grid_7x5_cluster1_dot_font_random_51.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_51.png,2,grid_7x5_cluster2_dot_font_random_51.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_51.png,3,grid_7x5_cluster3_dot_font_random_51.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_51.png,4,grid_7x5_cluster4_dot_font_random_51.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_51.png,5,grid_7x5_cluster5_dot_font_random_51.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_52.png,0,grid_7x5_cluster0_dot_font_random_52.png,7,5,80,40,280,160,120.0,160.0
dot_font_random_52.png,1,grid_7x5_cluster1_dot_font_random_52.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_52.png,2,grid_7x5_cluster2_dot_font_random_52.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_52.png,3,grid_7x5_cluster3_dot_font_random_52.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_52.png,4,grid_7x5_cluster4_dot_font_random_52.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_52.png,5,grid_7x5_cluster5_dot_font_random_52.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_53.png,0,grid_7x5_cluster0_dot_font_random_53.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_53.png,1,grid_7x5_cluster1_dot_font_random_53.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_53.png,2,grid_7x5_cluster2_dot_font_random_53.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_53.png,3,grid_7x5_cluster3_dot_font_random_53.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_53.png,4,grid_7x5_cluster4_dot_font_random_53.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_53.png,5,grid_7x5_cluster5_dot_font_random_53.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_54.png,0,grid_7x5_cluster0_dot_font_random_54.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_54.png,1,grid_7x5_cluster1_dot_font_random_54.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_54.png,2,grid_7x5_cluster2_dot_font_random_54.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_54.png,3,grid_7x5_cluster3_dot_font_random_54.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_54.png,4,grid_7x5_cluster4_dot_font_random_54.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_54.png,5,grid_7x5_cluster5_dot_font_random_54.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_55.png,0,grid_7x5_cluster0_dot_font_random_55.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_55.png,1,grid_7x5_cluster1_dot_font_random_55.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_55.png,2,grid_7x5_cluster2_dot_font_random_55.png,7,5,560,40,280,640,600.0,160.0
dot_font_random_55.png,3,grid_7x5_cluster3_dot_font_random_55.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_55.png,4,grid_7x5_cluster4_dot_font_random_55.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_55.png,5,grid_7x5_cluster5_dot_font_random_55.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_56.png,0,grid_7x5_cluster0_dot_font_random_56.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_56.png,1,grid_7x5_cluster1_dot_font_random_56.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_56.png,2,grid_7x5_cluster2_dot_font_random_56.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_56.png,3,grid_7x5_cluster3_dot_font_random_56.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_56.png,4,grid_7x5_cluster4_dot_font_random_56.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_56.png,5,grid_7x5_cluster5_dot_font_random_56.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_57.png,0,grid_7x5_cluster0_dot_font_random_57.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_57.png,1,grid_7x5_cluster1_dot_font_random_57.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_57.png,2,grid_7x5_cluster2_dot_font_random_57.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_57.png,3,grid_7x5_cluster3_dot_font_random_57.png,7,5,800,40,280,880,840.0,160.0
dot_font_random_57.png,4,grid_7x5_cluster4_dot_font_random_57.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_57.png,5,grid_7x5_cluster5_dot_font_random_57.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_58.png,0,grid_7x5_cluster0_dot_font_random_58.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_58.png,1,grid_7x5_cluster1_dot_font_random_58.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_58.png,2,grid_7x5_cluster2_dot_font_random_58.png,7,5,560,40,280,640,600.0,160.0
dot_font_random_58.png,3,grid_7x5_cluster3_dot_font_random_58.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_58.png,4,grid_7x5_cluster4_dot_font_random_58.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_58.png,5,grid_7x5_cluster5_dot_font_random_58.png,7,5,1280,40,280,1360,1320.0,160.0
dot_font_random_59.png,0,grid_7x5_cluster0_dot_font_random_59.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_59.png,1,grid_7x5_cluster1_dot_font_random_59.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_59.png,2,grid_7x5_cluster2_dot_font_random_59.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_59.png,3,grid_7x5_cluster3_dot_font_random_59.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_59.png,4,grid_7x5_cluster4_dot_font_random_59.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_59.png,5,grid_7x5_cluster5_dot_font_random_59.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_6.png,0,grid_7x5_cluster0_dot_font_random_6.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_6.png,1,grid_7x5_cluster1_dot_font_random_6.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_6.png,2,grid_7x5_cluster2_dot_font_random_6.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_6.png,3,grid_7x5_cluster3_dot_font_random_6.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_6.png,4,grid_7x5_cluster4_dot_font_random_6.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_6.png,5,grid_7x5_cluster5_dot_font_random_6.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_60.png,0,grid_7x5_cluster0_dot_font_random_60.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_60.png,1,grid_7x5_cluster1_dot_font_random_60.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_60.png,2,grid_7x5_cluster2_dot_font_random_60.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_60.png,3,grid_7x5_cluster3_dot_font_random_60.png,7,5,800,40,280,880,840.0,160.0
dot_font_random_60.png,4,grid_7x5_cluster4_dot_font_random_60.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_60.png,5,grid_7x5_cluster5_dot_font_random_60.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_61.png,0,grid_7x5_cluster0_dot_font_random_61.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_61.png,1,grid_7x5_cluster1_dot_font_random_61.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_61.png,2,grid_7x5_cluster2_dot_font_random_61.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_61.png,3,grid_7x5_cluster3_dot_font_random_61.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_61.png,4,grid_7x5_cluster4_dot_font_random_61.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_61.png,5,grid_7x5_cluster5_dot_font_random_61.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_62.png,0,grid_7x5_cluster0_dot_font_random_62.png,7,5,80,40,280,160,120.0,160.0
dot_font_random_62.png,1,grid_7x5_cluster1_dot_font_random_62.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_62.png,2,grid_7x5_cluster2_dot_font_random_62.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_62.png,3,grid_7x5_cluster3_dot_font_random_62.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_62.png,4,grid_7x5_cluster4_dot_font_random_62.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_62.png,5,grid_7x5_cluster5_dot_font_random_62.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_63.png,0,grid_7x5_cluster0_dot_font_random_63.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_63.png,1,grid_7x5_cluster1_dot_font_random_63.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_63.png,2,grid_7x5_cluster2_dot_font_random_63.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_63.png,3,grid_7x5_cluster3_dot_font_random_63.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_63.png,4,grid_7x5_cluster4_dot_font_random_63.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_63.png,5,grid_7x5_cluster5_dot_font_random_63.png,7,5,1280,40,280,1360,1320.0,160.0
dot_font_random_64.png,0,grid_7x5_cluster0_dot_font_random_64.png,7,5,80,40,280,160,120.0,160.0
dot_font_random_64.png,1,grid_7x5_cluster1_dot_font_random_64.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_64.png,2,grid_7x5_cluster2_dot_font_random_64.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_64.png,3,grid_7x5_cluster3_dot_font_random_64.png,7,5,800,40,280,880,840.0,160.0
dot_font_random_64.png,4,grid_7x5_cluster4_dot_font_random_64.png,7,5,1040,40,280,1120,1080.0,160.0
dot_font_random_64.png,5,grid_7x5_cluster5_dot_font_random_64.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_65.png,0,grid_7x5_cluster0_dot_font_random_65.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_65.png,1,grid_7x5_cluster1_dot_font_random_65.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_65.png,2,grid_7x5_cluster2_dot_font_random_65.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_65.png,3,grid_7x5_cluster3_dot_font_random_65.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_65.png,4,grid_7x5_cluster4_dot_font_random_65.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_65.png,5,grid_7x5_cluster5_dot_font_random_65.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_66.png,0,grid_7x5_cluster0_dot_font_random_66.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_66.png,1,grid_7x5_cluster1_dot_font_random_66.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_66.png,2,grid_7x5_cluster2_dot_font_random_66.png,7,5,560,40,280,640,600.0,160.0
dot_font_random_66.png,3,grid_7x5_cluster3_dot_font_random_66.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_66.png,4,grid_7x5_cluster4_dot_font_random_66.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_66.png,5,grid_7x5_cluster5_dot_font_random_66.png,7,5,1280,40,280,1360,1320.0,160.0
dot_font_random_67.png,0,grid_7x5_cluster0_dot_font_random_67.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_67.png,1,grid_7x5_cluster1_dot_font_random_67.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_67.png,2,grid_7x5_cluster2_dot_font_random_67.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_67.png,3,grid_7x5_cluster3_dot_font_random_67.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_67.png,4,grid_7x5_cluster4_dot_font_random_67.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_67.png,5,grid_7x5_cluster5_dot_font_random_67.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_68.png,0,grid_7x5_cluster0_dot_font_random_68.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_68.png,1,grid_7x5_cluster1_dot_font_random_68.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_68.png,2,grid_7x5_cluster2_dot_font_random_68.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_68.png,3,grid_7x5_cluster3_dot_font_random_68.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_68.png,4,grid_7x5_cluster4_dot_font_random_68.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_68.png,5,grid_7x5_cluster5_dot_font_random_68.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_69.png,0,grid_7x5_cluster0_dot_font_random_69.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_69.png,1,grid_7x5_cluster1_dot_font_random_69.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_69.png,2,grid_7x5_cluster2_dot_font_random_69.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_69.png,3,grid_7x5_cluster3_dot_font_random_69.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_69.png,4,grid_7x5_cluster4_dot_font_random_69.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_69.png,5,grid_7x5_cluster5_dot_font_random_69.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_7.png,0,grid_7x5_cluster0_dot_font_random_7.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_7.png,1,grid_7x5_cluster1_dot_font_random_7.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_7.png,2,grid_7x5_cluster2_dot_font_random_7.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_7.png,3,grid_7x5_cluster3_dot_font_random_7.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_7.png,4,grid_7x5_cluster4_dot_font_random_7.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_7.png,5,grid_7x5_cluster5_dot_font_random_7.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_70.png,0,grid_7x5_cluster0_dot_font_random_70.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_70.png,1,grid_7x5_cluster1_dot_font_random_70.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_70.png,2,grid_7x5_cluster2_dot_font_random_70.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_70.png,3,grid_7x5_cluster3_dot_font_random_70.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_70.png,4,grid_7x5_cluster4_dot_font_random_70.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_70.png,5,grid_7x5_cluster5_dot_font_random_70.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_71.png,0,grid_7x5_cluster0_dot_font_random_71.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_71.png,1,grid_7x5_cluster1_dot_font_random_71.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_71.png,2,grid_7x5_cluster2_dot_font_random_71.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_71.png,3,grid_7x5_cluster3_dot_font_random_71.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_71.png,4,grid_7x5_cluster4_dot_font_random_71.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_71.png,5,grid_7x5_cluster5_dot_font_random_71.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_72.png,0,grid_7x5_cluster0_dot_font_random_72.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_72.png,1,grid_7x5_cluster1_dot_font_random_72.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_72.png,2,grid_7x5_cluster2_dot_font_random_72.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_72.png,3,grid_7x5_cluster3_dot_font_random_72.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_72.png,4,grid_7x5_cluster4_dot_font_random_72.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_72.png,5,grid_7x5_cluster5_dot_font_random_72.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_73.png,0,grid_7x5_cluster0_dot_font_random_73.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_73.png,1,grid_7x5_cluster1_dot_font_random_73.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_73.png,2,grid_7x5_cluster2_dot_font_random_73.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_73.png,3,grid_7x5_cluster3_dot_font_random_73.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_73.png,4,grid_7x5_cluster4_dot_font_random_73.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_73.png,5,grid_7x5_cluster5_dot_font_random_73.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_74.png,0,grid_7x5_cluster0_dot_font_random_74.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_74.png,1,grid_7x5_cluster1_dot_font_random_74.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_74.png,2,grid_7x5_cluster2_dot_font_random_74.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_74.png,3,grid_7x5_cluster3_dot_font_random_74.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_74.png,4,grid_7x5_cluster4_dot_font_random_74.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_74.png,5,grid_7x5_cluster5_dot_font_random_74.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_75.png,0,grid_7x5_cluster0_dot_font_random_75.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_75.png,1,grid_7x5_cluster1_dot_font_random_75.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_75.png,2,grid_7x5_cluster2_dot_font_random_75.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_75.png,3,grid_7x5_cluster3_dot_font_random_75.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_75.png,4,grid_7x5_cluster4_dot_font_random_75.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_75.png,5,grid_7x5_cluster5_dot_font_random_75.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_76.png,0,grid_7x5_cluster0_dot_font_random_76.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_76.png,1,grid_7x5_cluster1_dot_font_random_76.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_76.png,2,grid_7x5_cluster2_dot_font_random_76.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_76.png,3,grid_7x5_cluster3_dot_font_random_76.png,7,5,800,40,280,880,840.0,160.0
dot_font_random_76.png,4,grid_7x5_cluster4_dot_font_random_76.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_76.png,5,grid_7x5_cluster5_dot_font_random_76.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_77.png,0,grid_7x5_cluster0_dot_font_random_77.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_77.png,1,grid_7x5_cluster1_dot_font_random_77.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_77.png,2,grid_7x5_cluster2_dot_font_random_77.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_77.png,3,grid_7x5_cluster3_dot_font_random_77.png,7,5,800,40,280,880,840.0,160.0
dot_font_random_77.png,4,grid_7x5_cluster4_dot_font_random_77.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_77.png,5,grid_7x5_cluster5_dot_font_random_77.png,7,5,1280,40,280,1360,1320.0,160.0
dot_font_random_78.png,0,grid_7x5_cluster0_dot_font_random_78.png,7,5,80,40,280,160,120.0,160.0
dot_font_random_78.png,1,grid_7x5_cluster1_dot_font_random_78.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_78.png,2,grid_7x5_cluster2_dot_font_random_78.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_78.png,3,grid_7x5_cluster3_dot_font_random_78.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_78.png,4,grid_7x5_cluster4_dot_font_random_78.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_78.png,5,grid_7x5_cluster5_dot_font_random_78.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_79.png,0,grid_7x5_cluster0_dot_font_random_79.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_79.png,1,grid_7x5_cluster1_dot_font_random_79.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_79.png,2,grid_7x5_cluster2_dot_font_random_79.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_79.png,3,grid_7x5_cluster3_dot_font_random_79.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_79.png,4,grid_7x5_cluster4_dot_font_random_79.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_79.png,5,grid_7x5_cluster5_dot_font_random_79.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_8.png,0,grid_7x5_cluster0_dot_font_random_8.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_8.png,1,grid_7x5_cluster1_dot_font_random_8.png,7,5,320,40,280,400,360.0,160.0
dot_font_random_8.png,2,grid_7x5_cluster2_dot_font_random_8.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_8.png,3,grid_7x5_cluster3_dot_font_random_8.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_8.png,4,grid_7x5_cluster4_dot_font_random_8.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_8.png,5,grid_7x5_cluster5_dot_font_random_8.png,7,5,1280,40,280,1360,1320.0,160.0
dot_font_random_80.png,0,grid_7x5_cluster0_dot_font_random_80.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_80.png,1,grid_7x5_cluster1_dot_font_random_80.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_80.png,2,grid_7x5_cluster2_dot_font_random_80.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_80.png,3,grid_7x5_cluster3_dot_font_random_80.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_80.png,4,grid_7x5_cluster4_dot_font_random_80.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_80.png,5,grid_7x5_cluster5_dot_font_random_80.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_81.png,0,grid_7x5_cluster0_dot_font_random_81.png,7,5,40,40,280,200,120.0,160.0
dot_font_random_81.png,1,grid_7x5_cluster1_dot_font_random_81.png,7,5,280,40,280,440,360.0,160.0
dot_font_random_81.png,2,grid_7x5_cluster2_dot_font_random_81.png,7,5,520,40,280,680,600.0,160.0
dot_font_random_81.png,3,grid_7x5_cluster3_dot_font_random_81.png,7,5,760,40,280,920,840.0,160.0
dot_font_random_81.png,4,grid_7x5_cluster4_dot_font_random_81.png,7,5,1000,40,280,1160,1080.0,160.0
dot_font_random_81.png,5,grid_7x5_cluster5_dot_font_random_81.png,7,5,1240,40,280,1400,1320.0,160.0
dot_font_random_82.png,0,grid_7x5_cluster0_dot_font_random_82.png,7,5,40,40,280,200,120.0,160.0
